flight_id,uav_id,time,phase,x,y,z,distance_3d_m,terrain_blocked,terrain_intrusion_m,fspl_db,terrain_loss_db,path_loss_db,uplink_limit_db,downlink_limit_db,bidirectional_limit_db,link_margin_db,direct
2,U02,270.0,setup,109.2308517,23.0085095,127.7,19.999999999999986,0,0.0,66.07482474751174,0.0,66.07482474751174,122.0,129.0,122.0,55.92517525248826,1
2,U02,280.0,setup,109.2308517,23.0085095,127.7,19.999999999999986,0,0.0,66.07482474751174,0.0,66.07482474751174,122.0,129.0,122.0,55.92517525248826,1
2,U02,290.0,setup,109.2308517,23.0085095,127.7,19.999999999999986,0,0.0,66.07482474751174,0.0,66.07482474751174,122.0,129.0,122.0,55.92517525248826,1
2,U02,300.0,setup,109.2308517,23.0085095,127.7,19.999999999999986,0,0.0,66.07482474751174,0.0,66.07482474751174,122.0,129.0,122.0,55.92517525248826,1
2,U02,310.0,setup,109.2308517,23.0085095,127.7,19.999999999999986,0,0.0,66.07482474751174,0.0,66.07482474751174,122.0,129.0,122.0,55.92517525248826,1
2,U02,320.0,setup,109.2308517,23.0085095,127.7,19.999999999999986,0,0.0,66.07482474751174,0.0,66.07482474751174,122.0,129.0,122.0,55.92517525248826,1
2,U02,330.0,climb,109.2308517,23.0085095,127.7,19.999999999999986,0,0.0,66.07482474751174,0.0,66.07482474751174,122.0,129.0,122.0,55.92517525248826,1
2,U02,340.0,climb,109.2308517,23.0085095,157.7,10.0,0,0.0,60.054224834232116,0.0,60.054224834232116,122.0,129.0,122.0,61.945775165767884,1
2,U02,350.0,climb,109.2308517,23.0085095,187.7,40.0,0,0.0,72.09542466079137,0.0,72.09542466079137,122.0,129.0,122.0,49.904575339208634,1
2,U02,360.0,climb,109.2308517,23.0085095,217.70000000000002,70.00000000000003,0,0.0,76.95618563451725,0.0,76.95618563451725,122.0,129.0,122.0,45.043814365482746,1
2,U02,370.0,climb,109.2308517,23.0085095,247.7,100.0,0,0.0,80.05422483423212,0.0,80.05422483423212,122.0,129.0,122.0,41.945775165767884,1
2,U02,380.0,climb,109.2308517,23.0085095,277.7,130.0,0,0.0,82.33309188036885,0.0,82.33309188036885,122.0,129.0,122.0,39.666908119631145,1
2,U02,381.3276306152344,cruise,109.2308517,23.0085095,281.6828918457031,133.98289184570314,0,0.0,82.59521177893872,0.0,82.59521177893872,122.0,129.0,122.0,39.40478822106128,1
2,U02,391.3276306152344,cruise,109.2313366580725,23.009492060889468,281.6828918457031,179.86621563541206,0,-31.782239447699652,85.15321677918787,0.0,85.15321677918787,122.0,129.0,122.0,36.84678322081213,1
2,U02,401.3276306152344,cruise,109.23182161614497,23.010474621778936,281.6828918457031,274.8692496793007,0,-24.776598044002753,88.83674797292903,0.0,88.83674797292903,122.0,129.0,122.0,33.16325202707097,1
2,U02,411.3276306152344,cruise,109.23230657421746,23.011457182668405,281.6828918457031,384.1289553398328,0,-22.25456713867186,91.74376573777239,0.0,91.74376573777239,122.0,129.0,122.0,30.256234262227608,1
2,U02,421.3276306152344,cruise,109.23279153228995,23.012439743557874,281.6828918457031,498.35489121735185,0,-20.955339096531702,94.00499933622777,0.0,94.00499933622777,122.0,129.0,122.0,27.99500066377223,1
2,U02,431.3276306152344,cruise,109.23327649036244,23.013422304447342,281.6828918457031,614.7850246739863,0,-20.16312687571454,95.82869043691956,0.0,95.82869043691956,122.0,129.0,122.0,26.17130956308044,1
2,U02,441.3276306152344,cruise,109.23376144843492,23.01440486533681,281.6828918457031,732.3687824772146,0,-19.62959619638869,97.34882131507135,0.0,97.34882131507135,122.0,129.0,122.0,24.651178684928652,1
2,U02,451.3276306152344,cruise,109.23424640650741,23.01538742622628,281.6828918457031,850.6278333534983,0,-19.245828514768363,98.6490166170302,0.0,98.6490166170302,122.0,129.0,122.0,23.3509833829698,1
2,U02,461.3276306152344,cruise,109.2347313645799,23.01636998711575,281.6828918457031,969.3149905293316,0,-18.9565267240084,99.78352341795437,0.0,99.78352341795437,122.0,129.0,122.0,22.21647658204563,1
2,U02,471.3276306152344,cruise,109.23521632265238,23.017352548005217,281.6828918457031,1088.2901478118415,0,-18.730633544921858,100.78911878549167,0.0,100.78911878549167,122.0,129.0,122.0,21.210881214508333,1
2,U02,481.3276306152344,cruise,109.23570128072487,23.018335108894686,281.6828918457031,1207.4681312819096,0,-18.284375678168402,101.69173837895892,0.0,101.69173837895892,122.0,129.0,122.0,20.308261621041083,1
2,U02,491.3276306152344,cruise,109.23618623879736,23.019317669784154,281.6828918457031,1326.7942454933132,0,-16.94621945499034,102.51029641924976,0.0,102.51029641924976,122.0,129.0,122.0,19.489703580750245,1
2,U02,501.3276306152344,cruise,109.23667119686984,23.020300230673623,281.6828918457031,1446.2317876309091,0,-12.78093525994683,103.25898289287576,0.0,103.25898289287576,122.0,129.0,122.0,18.741017107124236,1
2,U02,511.3276306152344,cruise,109.23715615494233,23.02128279156309,281.6828918457031,1565.7552239708323,0,-7.413726632254452,103.94870222126691,0.0,103.94870222126691,122.0,129.0,122.0,18.051297778733087,1
2,U02,521.3276306152344,cruise,109.23764111301482,23.02226535245256,281.6828918457031,1685.3462480059486,0,-2.8064767483061246,104.58800760485347,0.0,104.58800760485347,122.0,129.0,122.0,17.411992395146527,1
2,U02,531.3276306152344,cruise,109.23812607108731,23.02324791334203,281.6828918457031,1804.9913957293961,1,1.1915500104919943,105.18372755412216,10.0,115.18372755412216,122.0,129.0,122.0,6.816272445877843,1
2,U02,541.3276306152344,cruise,109.23861102915978,23.024230474231498,281.6828918457031,1924.6805456043328,1,0.1798261302386095,105.7413979652079,10.0,115.7413979652079,122.0,129.0,122.0,6.258602034792105,1
2,U02,551.3276306152344,cruise,109.23909598723228,23.025213035120967,281.6828918457031,2044.4059430182035,1,3.15166416585879,106.26556752951711,10.0,116.26556752951711,122.0,129.0,122.0,5.734432470482886,1
2,U02,561.3276306152344,cruise,109.23958094530477,23.026195596010435,281.6828918457031,2164.1615472450835,1,5.795575245824352,106.76001835902694,10.0,116.76001835902694,122.0,129.0,122.0,5.239981640973056,1
2,U02,571.3276306152344,cruise,109.24006590337724,23.027178156899904,281.6828918457031,2283.942583134297,1,8.162998892590906,107.22792847070504,10.0,117.22792847070504,122.0,129.0,122.0,4.772071529294962,1
2,U02,581.3276306152344,cruise,109.24055086144973,23.028160717789373,281.6828918457031,2403.745226421181,1,10.295150624150835,107.67199352993977,10.0,117.67199352993977,122.0,129.0,122.0,4.328006470060231,1
2,U02,591.3276306152344,cruise,109.24103581952222,23.02914327867884,281.6828918457031,2523.5663784169074,1,12.225441836746484,108.09451948720174,10.0,118.09451948720174,122.0,129.0,122.0,3.9054805127982632,1
2,U02,601.3276306152344,cruise,109.2415207775947,23.03012583956831,281.6828918457031,2643.403501829903,1,16.502057315804848,108.49749405405778,10.0,118.49749405405778,122.0,129.0,122.0,3.502505945942218,1
2,U02,611.3276306152344,cruise,109.24200573566719,23.03110840045778,281.6828918457031,2763.2544992108224,1,18.3024076719542,108.8826425507519,10.0,118.8826425507519,122.0,129.0,122.0,3.1173574492481038,1
2,U02,621.3276306152344,cruise,109.24249069373968,23.03209096134725,281.6828918457031,2883.1176216493313,1,19.953506185106676,109.25147204475205,10.0,119.25147204475205,122.0,129.0,122.0,2.748527955247951,1
2,U02,631.3276306152344,cruise,109.24297565181217,23.03307352223672,281.6828918457031,3002.991399299759,1,21.473173970844016,109.60530660147512,10.0,119.60530660147512,122.0,129.0,122.0,2.394693398524879,1
2,U02,636.6115551928008,descend,109.2432319,23.0335927,281.6828918457031,3066.335670565073,1,22.188529782178932,109.7866187375844,10.0,119.7866187375844,122.0,129.0,122.0,2.213381262415595,1
2,U02,646.6115551928008,descend,109.2432319,23.0335927,256.6828918457031,3065.345053984538,1,28.895846855349646,109.78381220320874,10.0,119.78381220320874,122.0,129.0,122.0,2.21618779679126,1
2,U02,656.6115551928008,descend,109.2432319,23.0335927,231.68289184570312,3064.5580685304667,1,35.60316392852039,109.78158193343064,10.0,119.78158193343064,122.0,129.0,122.0,2.218418066569356,1
2,U02,666.6115551928008,descend,109.2432319,23.0335927,206.68289184570312,3063.974871111527,1,42.31048100169113,109.77992881726621,10.0,119.77992881726621,122.0,129.0,122.0,2.22007118273379,1
2,U02,675.684711931082,handover,109.2432319,23.0335927,184.0,3063.62215674068,1,52.51417108303164,109.77892886962331,10.0,119.77892886962331,122.0,129.0,122.0,2.2210711303766857,1
2,U02,685.684711931082,handover,109.2432319,23.0335927,184.0,3063.62215674068,1,52.51417108303164,109.77892886962331,10.0,119.77892886962331,122.0,129.0,122.0,2.2210711303766857,1
2,U02,695.684711931082,handover,109.2432319,23.0335927,184.0,3063.62215674068,1,52.51417108303164,109.77892886962331,10.0,119.77892886962331,122.0,129.0,122.0,2.2210711303766857,1
2,U02,705.684711931082,handover,109.2432319,23.0335927,184.0,3063.62215674068,1,52.51417108303164,109.77892886962331,10.0,119.77892886962331,122.0,129.0,122.0,2.2210711303766857,1
2,U02,715.684711931082,handover,109.2432319,23.0335927,184.0,3063.62215674068,1,52.51417108303164,109.77892886962331,10.0,119.77892886962331,122.0,129.0,122.0,2.2210711303766857,1
2,U02,725.684711931082,handover,109.2432319,23.0335927,184.0,3063.62215674068,1,52.51417108303164,109.77892886962331,10.0,119.77892886962331,122.0,129.0,122.0,2.2210711303766857,1
2,U02,735.684711931082,handover,109.2432319,23.0335927,184.0,3063.62215674068,1,52.51417108303164,109.77892886962331,10.0,119.77892886962331,122.0,129.0,122.0,2.2210711303766857,1
2,U02,745.684711931082,handover,109.2432319,23.0335927,184.0,3063.62215674068,1,52.51417108303164,109.77892886962331,10.0,119.77892886962331,122.0,129.0,122.0,2.2210711303766857,1
2,U02,755.684711931082,handover,109.2432319,23.0335927,184.0,3063.62215674068,1,52.51417108303164,109.77892886962331,10.0,119.77892886962331,122.0,129.0,122.0,2.2210711303766857,1
2,U02,765.684711931082,handover,109.2432319,23.0335927,184.0,3063.62215674068,1,52.51417108303164,109.77892886962331,10.0,119.77892886962331,122.0,129.0,122.0,2.2210711303766857,1
2,U02,775.684711931082,handover,109.2432319,23.0335927,184.0,3063.62215674068,1,52.51417108303164,109.77892886962331,10.0,119.77892886962331,122.0,129.0,122.0,2.2210711303766857,1
2,U02,785.684711931082,handover,109.2432319,23.0335927,184.0,3063.62215674068,1,52.51417108303164,109.77892886962331,10.0,119.77892886962331,122.0,129.0,122.0,2.2210711303766857,1
2,U02,795.684711931082,handover,109.2432319,23.0335927,184.0,3063.62215674068,1,52.51417108303164,109.77892886962331,10.0,119.77892886962331,122.0,129.0,122.0,2.2210711303766857,1
2,U02,805.684711931082,handover,109.2432319,23.0335927,184.0,3063.62215674068,1,52.51417108303164,109.77892886962331,10.0,119.77892886962331,122.0,129.0,122.0,2.2210711303766857,1
2,U02,815.684711931082,handover,109.2432319,23.0335927,184.0,3063.62215674068,1,52.51417108303164,109.77892886962331,10.0,119.77892886962331,122.0,129.0,122.0,2.2210711303766857,1
2,U02,825.684711931082,handover,109.2432319,23.0335927,184.0,3063.62215674068,1,52.51417108303164,109.77892886962331,10.0,119.77892886962331,122.0,129.0,122.0,2.2210711303766857,1
2,U02,835.684711931082,handover,109.2432319,23.0335927,184.0,3063.62215674068,1,52.51417108303164,109.77892886962331,10.0,119.77892886962331,122.0,129.0,122.0,2.2210711303766857,1
2,U02,845.684711931082,handover,109.2432319,23.0335927,184.0,3063.62215674068,1,52.51417108303164,109.77892886962331,10.0,119.77892886962331,122.0,129.0,122.0,2.2210711303766857,1
2,U02,855.684711931082,climb,109.2432319,23.0335927,184.0,3063.62215674068,1,52.51417108303164,109.77892886962331,10.0,119.77892886962331,122.0,129.0,122.0,2.2210711303766857,1
2,U02,865.684711931082,climb,109.2432319,23.0335927,214.0,3064.124462105353,1,40.34735442370905,109.7803528739901,10.0,119.7803528739901,122.0,129.0,122.0,2.219647126009903,1
2,U02,875.684711931082,climb,109.2432319,23.0335927,244.0,3064.9203446863703,1,32.29857393590416,109.78260867355442,10.0,119.78260867355442,122.0,129.0,122.0,2.217391326445579,1
2,U02,876.6032859463814,cruise,109.2432319,23.0335927,246.75572204589844,3065.008167255424,1,31.55923387480948,109.78285755643816,10.0,119.78285755643816,122.0,129.0,122.0,2.2171424435618405,1
2,U02,886.6032859463814,cruise,109.2427469419275,23.03261013911053,246.75572204589844,2945.075239087808,1,30.480008476760815,109.43615272164027,10.0,119.43615272164027,122.0,129.0,122.0,2.563847278359731,1
2,U02,896.6032859463814,cruise,109.24226198385503,23.031627578221062,246.75572204589844,2825.147701737442,1,29.30942008205193,109.07504799679398,10.0,119.07504799679398,122.0,129.0,122.0,2.924952003206016,1
2,U02,906.6032859463814,cruise,109.24177702578254,23.030645017331594,246.75572204589844,2705.226292078744,1,28.035354260186466,108.69829682781979,10.0,118.69829682781979,122.0,129.0,122.0,3.3017031721802113,1
2,U02,916.6032859463814,cruise,109.24129206771005,23.029662456442125,246.75572204589844,2585.3118836683793,1,26.643455761154257,108.30448368368828,10.0,118.30448368368828,122.0,129.0,122.0,3.695516316311725,1
2,U02,926.6032859463814,cruise,109.24080710963756,23.028679895552656,246.75572204589844,2465.405519961172,1,25.11658528645833,107.89199211458293,10.0,117.89199211458293,122.0,129.0,122.0,4.1080078854170665,1
2,U02,936.6032859463814,cruise,109.24032215156508,23.027697334663188,246.75572204589844,2345.508457707937,1,23.43411017739851,107.45896490054596,10.0,117.45896490054596,122.0,129.0,122.0,4.541035099454035,1
2,U02,946.6032859463814,cruise,109.23983719349259,23.02671477377372,246.75572204589844,2225.622224360408,1,21.570966600251666,107.00325382217446,10.0,117.00325382217446,122.0,129.0,122.0,4.996746177825543,1
2,U02,956.6032859463814,cruise,109.2393522354201,23.02573221288425,246.75572204589844,2105.748695067175,1,19.49640247534353,106.522355638858,10.0,116.522355638858,122.0,129.0,122.0,5.477644361141998,1
2,U02,966.6032859463814,cruise,109.23886727734762,23.02474965199478,246.75572204589844,1985.8901975091765,1,14.578339104903364,106.01332947639048,10.0,116.01332947639048,122.0,129.0,122.0,5.986670523609519,1
2,U02,976.6032859463814,cruise,109.23838231927513,23.023767091105313,246.75572204589844,1866.049657073666,1,12.24270944824218,105.47268876398661,10.0,115.47268876398661,122.0,129.0,122.0,6.527311236013389,1
2,U02,986.6032859463814,cruise,109.23789736120264,23.022784530215844,246.75572204589844,1746.2308017051566,1,9.587677445370929,104.89625772337014,10.0,114.89625772337014,122.0,129.0,122.0,7.103742276629859,1
2,U02,996.6032859463814,cruise,109.23741240313016,23.021801969326376,246.75572204589844,1626.4384571128,1,6.542915974188304,104.27897752698942,10.0,114.27897752698942,122.0,129.0,122.0,7.721022473010578,1
2,U02,1006.6032859463814,cruise,109.23692744505767,23.020819408436907,246.75572204589844,1506.6789824789903,1,3.0158160521252455,103.6146394360772,10.0,113.6146394360772,122.0,129.0,122.0,8.385360563922802,1
2,U02,1016.6032859463814,cruise,109.23644248698518,23.019836847547438,246.75572204589844,1386.9609312993678,1,3.342798146893898,102.89550939008757,10.0,112.89550939008757,122.0,129.0,122.0,9.104490609912432,1
2,U02,1026.6032859463814,cruise,109.23595752891269,23.01885428665797,246.75572204589844,1267.2960856141026,0,-1.769755249023433,102.11178670294737,0.0,102.11178670294737,122.0,129.0,122.0,19.88821329705263,1
2,U02,1036.6032859463814,cruise,109.23547257084022,23.0178717257685,246.75572204589844,1147.7011348522599,0,-7.944657402533977,101.25080105570439,0.0,101.25080105570439,122.0,129.0,122.0,20.749198944295614,1
2,U02,1046.6032859463814,cruise,109.23498761276772,23.016889164879032,246.75572204589844,1028.2005211226526,0,-15.551420924974536,100.29578122712114,0.0,100.29578122712114,122.0,129.0,122.0,21.70421877287886,1
2,U02,1056.6032859463814,cruise,109.23450265469523,23.015906603989563,246.75572204589844,908.8315170589347,0,-18.012166357822082,99.22389242180522,0.0,99.22389242180522,122.0,129.0,122.0,22.776107578194782,1
2,U02,1066.6032859463814,cruise,109.23401769662276,23.014924043100095,246.75572204589844,789.6538779254003,0,-18.76422735250219,98.00296028418684,0.0,98.00296028418684,122.0,129.0,122.0,23.99703971581316,1
2,U02,1076.6032859463814,cruise,109.23353273855027,23.013941482210626,246.75572204589844,670.769692882894,0,-19.096489732530358,96.5856934707226,0.0,96.5856934707226,122.0,129.0,122.0,25.414306529277397,1
2,U02,1086.6032859463814,cruise,109.23304778047778,23.012958921321157,246.75572204589844,552.3685689682756,0,-19.572433141759916,94.89880399948932,0.0,94.89880399948932,122.0,129.0,122.0,27.101196000510683,1
2,U02,1096.6032859463814,cruise,109.2325628224053,23.01197636043169,246.75572204589844,434.8453976753015,0,-20.310966018150566,92.82092239305405,0.0,92.82092239305405,122.0,129.0,122.0,29.179077606945953,1
2,U02,1106.6032859463814,cruise,109.23207786433281,23.01099379954222,246.75572204589844,319.1716469924958,0,-21.61219060988651,90.13471092755447,0.0,90.13471092755447,122.0,129.0,122.0,31.865289072445535,1
2,U02,1116.6032859463814,cruise,109.23159290626032,23.010011238652748,246.75572204589844,208.44952564384045,0,-24.514922391451307,86.43424305753966,0.0,86.43424305753966,122.0,129.0,122.0,35.56575694246034,1
2,U02,1126.6032859463814,cruise,109.23110794818783,23.00902867776328,246.75572204589844,117.61216360813133,0,-36.70639587402343,81.46326962187734,0.0,81.46326962187734,122.0,129.0,122.0,40.536730378122655,1
2,U02,1131.887210523948,descend,109.2308517,23.0085095,246.75572204589844,99.05572204589845,0,0.0,79.97181619470815,0.0,79.97181619470815,122.0,129.0,122.0,42.028183805291846,1
2,U02,1141.887210523948,descend,109.2308517,23.0085095,221.75572204589844,74.05572204589845,0,0.0,77.44539724787914,0.0,77.44539724787914,122.0,129.0,122.0,44.55460275212086,1
2,U02,1151.887210523948,descend,109.2308517,23.0085095,196.75572204589844,49.05572204589845,0,0.0,73.86801828283086,0.0,73.86801828283086,122.0,129.0,122.0,48.13198171716914,1
2,U02,1161.887210523948,descend,109.2308517,23.0085095,171.75572204589844,24.05572204589845,0,0.0,67.67859277473288,0.0,67.67859277473288,122.0,129.0,122.0,54.32140722526712,1
2,U02,1171.887210523948,descend,109.2308517,23.0085095,146.75572204589844,0.9442779541015511,0,0.0,39.556221842319204,0.0,39.556221842319204,122.0,129.0,122.0,82.4437781576808,1
2,U02,1179.5094993423072,descend,109.2308517,23.0085095,127.7,19.999999999999986,0,0.0,66.07482474751174,0.0,66.07482474751174,122.0,129.0,122.0,55.92517525248826,1
3,U03,0.0,setup,109.2308517,23.0085095,127.7,19.999999999999986,0,0.0,66.07482474751174,0.0,66.07482474751174,122.0,129.0,122.0,55.92517525248826,1
3,U03,10.0,setup,109.2308517,23.0085095,127.7,19.999999999999986,0,0.0,66.07482474751174,0.0,66.07482474751174,122.0,129.0,122.0,55.92517525248826,1
3,U03,20.0,setup,109.2308517,23.0085095,127.7,19.999999999999986,0,0.0,66.07482474751174,0.0,66.07482474751174,122.0,129.0,122.0,55.92517525248826,1
3,U03,30.0,setup,109.2308517,23.0085095,127.7,19.999999999999986,0,0.0,66.07482474751174,0.0,66.07482474751174,122.0,129.0,122.0,55.92517525248826,1
3,U03,40.0,setup,109.2308517,23.0085095,127.7,19.999999999999986,0,0.0,66.07482474751174,0.0,66.07482474751174,122.0,129.0,122.0,55.92517525248826,1
