task_id,tau,x,y,z,phase,node
R000025,1150.0299612578729,109.1688578,23.0402714,338.5,handover,S003
R000025,1160.0299612578729,109.1688578,23.0402714,338.5,handover,S003
R000025,1170.0299612578729,109.1688578,23.0402714,338.5,handover,S003
R000025,1180.0299612578729,109.1688578,23.0402714,338.5,handover,S003
R000025,1190.0299612578729,109.1688578,23.0402714,338.5,handover,S003
R000025,1200.0299612578729,109.1688578,23.0402714,338.5,handover,S003
R000025,1210.0299612578729,109.1688578,23.0402714,338.5,handover,S003
R000025,1220.0299612578729,109.1688578,23.0402714,338.5,handover,S003
R000025,1230.0299612578729,109.1688578,23.0402714,338.5,handover,S003
R000025,1240.0299612578729,109.1688578,23.0402714,338.5,handover,S003
R000025,1250.0299612578729,109.1688578,23.0402714,338.5,handover,S003
R000025,1260.0299612578729,109.1688578,23.0402714,338.5,climb,S003
R000025,1270.0299612578729,109.1688578,23.0402714,368.5,climb,S003
R000025,1280.0299612578729,109.1688578,23.0402714,398.5,climb,S003
R000025,1290.0299612578729,109.1688578,23.0402714,428.5,climb,S003
R000025,1300.0299612578729,109.1688578,23.0402714,458.5,climb,S003
R000025,1310.0299612578729,109.1688578,23.0402714,488.5,climb,S003
R000025,1320.0299612578729,109.1688578,23.0402714,518.5,climb,S003
R000025,1330.0299612578729,109.1688578,23.0402714,548.5,climb,S003
R000025,1340.0299612578729,109.1688578,23.0402714,578.5,climb,S003
R000025,1343.633049636779,109.1688578,23.0402714,589.3092651367188,cruise,
R000025,1353.633049636779,109.16988234219123,23.039746486958176,589.3092651367188,cruise,
R000025,1363.633049636779,109.17090688438246,23.03922157391635,589.3092651367188,cruise,
R000025,1373.633049636779,109.17193142657369,23.038696660874525,589.3092651367188,cruise,
R000025,1383.633049636779,109.17295596876492,23.0381717478327,589.3092651367188,cruise,
R000025,1393.633049636779,109.17398051095616,23.03764683479087,589.3092651367188,cruise,
R000025,1403.633049636779,109.17500505314739,23.037121921749044,589.3092651367188,cruise,
R000025,1413.633049636779,109.17602959533862,23.03659700870722,589.3092651367188,cruise,
R000025,1423.633049636779,109.17705413752985,23.036072095665393,589.3092651367188,cruise,
R000025,1433.633049636779,109.17807867972108,23.035547182623567,589.3092651367188,cruise,
R000025,1443.633049636779,109.17910322191231,23.03502226958174,589.3092651367188,cruise,
R000025,1453.633049636779,109.18012776410355,23.034497356539916,589.3092651367188,cruise,
R000025,1463.633049636779,109.18115230629476,23.03397244349809,589.3092651367188,cruise,
R000025,1473.633049636779,109.182176848486,23.033447530456264,589.3092651367188,cruise,
R000025,1483.633049636779,109.18320139067723,23.03292261741444,589.3092651367188,cruise,
R000025,1493.633049636779,109.18422593286846,23.03239770437261,589.3092651367188,cruise,
R000025,1503.633049636779,109.18525047505969,23.031872791330784,589.3092651367188,cruise,
R000025,1513.633049636779,109.18627501725092,23.03134787828896,589.3092651367188,cruise,
R000025,1523.633049636779,109.18729955944215,23.030822965247133,589.3092651367188,cruise,
R000025,1533.633049636779,109.18832410163338,23.030298052205307,589.3092651367188,cruise,
R000025,1543.633049636779,109.18934864382462,23.02977313916348,589.3092651367188,cruise,
R000025,1553.633049636779,109.19037318601585,23.029248226121656,589.3092651367188,cruise,
R000025,1563.633049636779,109.19139772820708,23.02872331307983,589.3092651367188,cruise,
R000025,1573.633049636779,109.19242227039831,23.028198400038004,589.3092651367188,cruise,
R000025,1583.633049636779,109.19344681258954,23.027673486996175,589.3092651367188,cruise,
R000025,1593.633049636779,109.19447135478077,23.02714857395435,589.3092651367188,cruise,
R000025,1603.633049636779,109.195495896972,23.026623660912524,589.3092651367188,cruise,
R000025,1613.633049636779,109.19652043916324,23.026098747870698,589.3092651367188,cruise,
R000025,1623.633049636779,109.19754498135447,23.025573834828872,589.3092651367188,cruise,
R000025,1633.633049636779,109.1985695235457,23.025048921787047,589.3092651367188,cruise,
R000025,1643.633049636779,109.19959406573693,23.02452400874522,589.3092651367188,cruise,
R000025,1653.633049636779,109.20061860792816,23.023999095703395,589.3092651367188,cruise,
R000025,1663.633049636779,109.2016431501194,23.02347418266157,589.3092651367188,cruise,
R000025,1673.633049636779,109.20266769231063,23.022949269619744,589.3092651367188,cruise,
R000025,1683.633049636779,109.20369223450184,23.022424356577915,589.3092651367188,cruise,
R000025,1693.633049636779,109.20471677669308,23.02189944353609,589.3092651367188,cruise,
R000025,1703.633049636779,109.20574131888431,23.021374530494263,589.3092651367188,cruise,
R000025,1713.633049636779,109.20676586107554,23.020849617452438,589.3092651367188,cruise,
R000025,1723.633049636779,109.20779040326677,23.020324704410612,589.3092651367188,cruise,
R000025,1733.633049636779,109.208814945458,23.019799791368786,589.3092651367188,cruise,
R000025,1743.633049636779,109.20983948764923,23.01927487832696,589.3092651367188,cruise,
R000025,1753.633049636779,109.21086402984047,23.018749965285135,589.3092651367188,cruise,
R000025,1763.633049636779,109.2118885720317,23.01822505224331,589.3092651367188,cruise,
R000025,1773.633049636779,109.21291311422293,23.01770013920148,589.3092651367188,cruise,
R000025,1783.633049636779,109.21393765641416,23.017175226159654,589.3092651367188,cruise,
R000025,1793.633049636779,109.21496219860539,23.01665031311783,589.3092651367188,cruise,
R000025,1803.633049636779,109.21598674079662,23.016125400076003,589.3092651367188,cruise,
R000025,1813.633049636779,109.21701128298785,23.015600487034177,589.3092651367188,cruise,
R000025,1823.633049636779,109.21803582517909,23.015075573992352,589.3092651367188,cruise,
R000025,1833.633049636779,109.21906036737032,23.014550660950526,589.3092651367188,cruise,
R000025,1843.633049636779,109.22008490956155,23.0140257479087,589.3092651367188,cruise,
R000025,1853.633049636779,109.22110945175278,23.013500834866875,589.3092651367188,cruise,
R000025,1863.633049636779,109.22213399394401,23.01297592182505,589.3092651367188,cruise,
R000025,1873.633049636779,109.22315853613524,23.01245100878322,589.3092651367188,cruise,
R000025,1883.633049636779,109.22418307832648,23.011926095741394,589.3092651367188,cruise,
R000025,1893.633049636779,109.22520762051771,23.01140118269957,589.3092651367188,cruise,
R000025,1903.633049636779,109.22623216270894,23.010876269657743,589.3092651367188,cruise,
R000025,1913.633049636779,109.22725670490016,23.010351356615917,589.3092651367188,cruise,
R000025,1923.633049636779,109.22828124709139,23.00982644357409,589.3092651367188,cruise,
R000025,1933.633049636779,109.22930578928262,23.009301530532266,589.3092651367188,cruise,
R000025,1943.633049636779,109.23033033147385,23.00877661749044,589.3092651367188,cruise,
R000025,1948.7218447162663,109.2308517,23.0085095,589.3092651367188,descend,O01
R000025,1958.7218447162663,109.2308517,23.0085095,564.3092651367188,descend,O01
R000025,1968.7218447162663,109.2308517,23.0085095,539.3092651367188,descend,O01
R000025,1978.7218447162663,109.2308517,23.0085095,514.3092651367188,descend,O01
R000025,1988.7218447162663,109.2308517,23.0085095,489.30926513671875,descend,O01
R000025,1998.7218447162663,109.2308517,23.0085095,464.30926513671875,descend,O01
R000025,2008.7218447162663,109.2308517,23.0085095,439.30926513671875,descend,O01
R000025,2018.7218447162663,109.2308517,23.0085095,414.30926513671875,descend,O01
R000025,2028.7218447162663,109.2308517,23.0085095,389.30926513671875,descend,O01
R000025,2038.7218447162663,109.2308517,23.0085095,364.30926513671875,descend,O01
R000025,2048.7218447162663,109.2308517,23.0085095,339.30926513671875,descend,O01
R000025,2058.7218447162663,109.2308517,23.0085095,314.30926513671875,descend,O01
R000025,2068.7218447162663,109.2308517,23.0085095,289.30926513671875,descend,O01
R000025,2078.7218447162663,109.2308517,23.0085095,264.30926513671875,descend,O01
R000025,2088.7218447162663,109.2308517,23.0085095,239.30926513671875,descend,O01
R000025,2098.7218447162663,109.2308517,23.0085095,214.30926513671875,descend,O01
R000025,2108.7218447162663,109.2308517,23.0085095,189.3092651367187,descend,O01
R000025,2118.7218447162663,109.2308517,23.0085095,164.30926513671875,descend,O01
R000025,2128.7218447162663,109.2308517,23.0085095,139.3092651367187,descend,O01
R000025,2133.3655507709536,109.2308517,23.0085095,127.69999999999999,descend,O01
R000026,0.0,109.2308517,23.0085095,127.7,setup,O01
R000026,10.0,109.2308517,23.0085095,127.7,setup,O01
R000026,20.0,109.2308517,23.0085095,127.7,setup,O01
R000026,30.0,109.2308517,23.0085095,127.7,setup,O01
R000026,40.0,109.2308517,23.0085095,127.7,setup,O01
R000026,50.0,109.2308517,23.0085095,127.7,setup,O01
R000026,60.0,109.2308517,23.0085095,127.7,setup,O01
R000026,70.0,109.2308517,23.0085095,127.7,setup,O01
R000026,80.0,109.2308517,23.0085095,127.7,setup,O01
R000026,90.0,109.2308517,23.0085095,127.7,setup,O01
R000026,100.0,109.2308517,23.0085095,127.7,setup,O01
R000026,110.0,109.2308517,23.0085095,127.7,setup,O01
R000026,120.0,109.2308517,23.0085095,127.7,setup,O01
R000026,130.0,109.2308517,23.0085095,127.7,setup,O01
R000026,140.0,109.2308517,23.0085095,127.7,setup,O01
R000026,150.0,109.2308517,23.0085095,127.7,setup,O01
R000026,160.0,109.2308517,23.0085095,127.7,setup,O01
R000026,170.0,109.2308517,23.0085095,127.7,setup,O01
R000026,180.0,109.2308517,23.0085095,127.7,setup,O01
R000026,190.0,109.2308517,23.0085095,127.7,setup,O01
R000026,200.0,109.2308517,23.0085095,127.7,setup,O01
R000026,210.0,109.2308517,23.0085095,127.7,setup,O01
R000026,220.0,109.2308517,23.0085095,127.7,setup,O01
R000026,230.0,109.2308517,23.0085095,127.7,setup,O01
R000026,240.0,109.2308517,23.0085095,127.7,setup,O01
R000026,250.0,109.2308517,23.0085095,127.7,setup,O01
R000026,260.0,109.2308517,23.0085095,127.7,setup,O01
R000026,270.0,109.2308517,23.0085095,127.7,setup,O01
R000026,280.0,109.2308517,23.0085095,127.7,setup,O01
R000026,290.0,109.2308517,23.0085095,127.7,setup,O01
R000026,300.0,109.2308517,23.0085095,127.7,setup,O01
R000026,310.0,109.2308517,23.0085095,127.7,setup,O01
R000026,320.0,109.2308517,23.0085095,127.7,setup,O01
R000026,330.0,109.2308517,23.0085095,127.7,climb,O01
R000026,340.0,109.2308517,23.0085095,157.7,climb,O01
R000026,350.0,109.2308517,23.0085095,187.7,climb,O01
R000026,360.0,109.2308517,23.0085095,217.7,climb,O01
R000026,370.0,109.2308517,23.0085095,247.7,climb,O01
R000026,380.0,109.2308517,23.0085095,277.70000000000005,climb,O01
R000026,390.0,109.2308517,23.0085095,307.7,climb,O01
R000026,400.0,109.2308517,23.0085095,337.70000000000005,climb,O01
R000026,406.9368937174479,109.2308517,23.0085095,358.51068115234375,cruise,
R000026,416.9368937174479,109.22982715780877,23.009034413041825,358.51068115234375,cruise,
R000026,426.9368937174479,109.22880261561754,23.00955932608365,358.51068115234375,cruise,
R000026,436.9368937174479,109.22777807342631,23.010084239125476,358.51068115234375,cruise,
R000026,446.9368937174479,109.22675353123508,23.0106091521673,358.51068115234375,cruise,
R000026,456.9368937174479,109.22572898904384,23.01113406520913,358.51068115234375,cruise,
R000026,466.9368937174479,109.22470444685261,23.011658978250956,358.51068115234375,cruise,
R000026,476.9368937174479,109.22367990466138,23.012183891292782,358.51068115234375,cruise,
R000026,486.9368937174479,109.22265536247015,23.012708804334608,358.51068115234375,cruise,
R000026,496.9368937174479,109.22163082027892,23.013233717376433,358.51068115234375,cruise,
R000026,506.9368937174479,109.22060627808769,23.01375863041826,358.51068115234375,cruise,
R000026,516.9368937174479,109.21958173589645,23.014283543460085,358.51068115234375,cruise,
R000026,526.9368937174479,109.21855719370524,23.01480845650191,358.51068115234375,cruise,
R000026,536.9368937174479,109.217532651514,23.015333369543736,358.51068115234375,cruise,
R000026,546.9368937174479,109.21650810932277,23.01585828258556,358.51068115234375,cruise,
R000026,556.9368937174479,109.21548356713154,23.01638319562739,358.51068115234375,cruise,
R000026,566.9368937174479,109.21445902494031,23.016908108669217,358.51068115234375,cruise,
R000026,576.9368937174479,109.21343448274908,23.017433021711042,358.51068115234375,cruise,
R000026,586.9368937174479,109.21240994055785,23.017957934752868,358.51068115234375,cruise,
R000026,596.9368937174479,109.21138539836662,23.018482847794694,358.51068115234375,cruise,
R000026,606.9368937174479,109.21036085617538,23.01900776083652,358.51068115234375,cruise,
R000026,616.9368937174479,109.20933631398415,23.019532673878345,358.51068115234375,cruise,
R000026,626.9368937174479,109.20831177179292,23.02005758692017,358.51068115234375,cruise,
R000026,636.9368937174479,109.20728722960169,23.020582499961996,358.51068115234375,cruise,
R000026,646.9368937174479,109.20626268741046,23.021107413003826,358.51068115234375,cruise,
R000026,656.9368937174479,109.20523814521923,23.02163232604565,358.51068115234375,cruise,
R000026,666.9368937174479,109.204213603028,23.022157239087477,358.51068115234375,cruise,
R000026,676.9368937174479,109.20318906083676,23.022682152129303,358.51068115234375,cruise,
R000026,686.9368937174479,109.20216451864553,23.02320706517113,358.51068115234375,cruise,
R000026,696.9368937174479,109.2011399764543,23.023731978212954,358.51068115234375,cruise,
R000026,706.9368937174479,109.20011543426307,23.02425689125478,358.51068115234375,cruise,
R000026,716.9368937174479,109.19909089207184,23.024781804296605,358.51068115234375,cruise,
R000026,726.9368937174479,109.1980663498806,23.02530671733843,358.51068115234375,cruise,
R000026,736.9368937174479,109.19704180768937,23.025831630380257,358.51068115234375,cruise,
R000026,746.9368937174479,109.19601726549816,23.026356543422086,358.51068115234375,cruise,
R000026,756.9368937174479,109.19499272330692,23.02688145646391,358.51068115234375,cruise,
R000026,766.9368937174479,109.1939681811157,23.027406369505737,358.51068115234375,cruise,
R000026,776.9368937174479,109.19294363892446,23.027931282547563,358.51068115234375,cruise,
R000026,786.9368937174479,109.19191909673323,23.02845619558939,358.51068115234375,cruise,
R000026,796.9368937174479,109.190894554542,23.028981108631214,358.51068115234375,cruise,
R000026,806.9368937174479,109.18987001235077,23.02950602167304,358.51068115234375,cruise,
R000026,816.9368937174479,109.18884547015954,23.030030934714866,358.51068115234375,cruise,
R000026,826.9368937174479,109.1878209279683,23.03055584775669,358.51068115234375,cruise,
R000026,836.9368937174479,109.18679638577707,23.03108076079852,358.51068115234375,cruise,
R000026,846.9368937174479,109.18577184358584,23.031605673840346,358.51068115234375,cruise,
R000026,856.9368937174479,109.18474730139461,23.03213058688217,358.51068115234375,cruise,
R000026,866.9368937174479,109.18372275920338,23.032655499923997,358.51068115234375,cruise,
R000026,876.9368937174479,109.18269821701215,23.033180412965823,358.51068115234375,cruise,
R000026,886.9368937174479,109.18167367482091,23.03370532600765,358.51068115234375,cruise,
R000026,896.9368937174479,109.18064913262968,23.034230239049474,358.51068115234375,cruise,
R000026,906.9368937174479,109.17962459043845,23.0347551520913,358.51068115234375,cruise,
R000026,916.9368937174479,109.17860004824722,23.035280065133126,358.51068115234375,cruise,
R000026,926.9368937174479,109.17757550605599,23.03580497817495,358.51068115234375,cruise,
R000026,936.9368937174479,109.17655096386476,23.03632989121678,358.51068115234375,cruise,
R000026,946.9368937174479,109.17552642167352,23.036854804258606,358.51068115234375,cruise,
R000026,956.9368937174479,109.17450187948229,23.037379717300432,358.51068115234375,cruise,
R000026,966.9368937174479,109.17347733729106,23.037904630342258,358.51068115234375,cruise,
R000026,976.9368937174479,109.17245279509984,23.038429543384083,358.51068115234375,cruise,
R000026,986.9368937174479,109.17142825290861,23.03895445642591,358.51068115234375,cruise,
